Estuary,Year,Month,Day,displacement,count
Lake Illawarra,1852,5,12,-137.461502758427,8
Lake Illawarra,1852,5,13,-145.174679983186,8
Lake Illawarra,1852,5,14,-189.086008591348,8
Lake Illawarra,1852,5,15,-243.917905506384,8
Lake Illawarra,1852,5,16,-273.013924987151,8
Lake Illawarra,1852,5,17,-286.301875620915,8
Lake Illawarra,1852,5,18,-256.060336153297,8
Lake Illawarra,1852,5,19,-257.816790567593,8
Lake Illawarra,1852,5,20,-178.929126259507,8
Lake Illawarra,1852,5,21,-146.167457412371,8
Lake Illawarra,1852,5,22,-135.934206682171,8
Lake Illawarra,1852,5,23,-118.522411369916,8
Lake Illawarra,1852,5,24,-120.737070854381,8
Lake Illawarra,1852,5,25,-60.7885378204764,8
Lake Illawarra,1852,5,26,-42.5367146778602,8
Lake Illawarra,1852,5,27,-100.652407303328,8
Lake Illawarra,1852,5,28,-123.18083183554,8
Lake Illawarra,1852,5,29,-194.66084093271,8
Lake Illawarra,1852,5,30,-191.147933298983,8
Lake Illawarra,1852,5,31,-205.657779970772,8
Lake Illawarra,1852,6,1,-199.013788487676,8
Lake Illawarra,1852,6,2,-117.605999038992,8
Lake Illawarra,1852,6,3,-72.243685911586,8
Lake Illawarra,1852,6,4,-106.379972401634,8
Lake Illawarra,1852,6,5,-93.0920229058341,8
Lake Illawarra,1852,6,6,-55.1373591857231,8
Lake Illawarra,1852,6,7,-40.092957224393,8
Lake Illawarra,1852,6,8,-19.6264571295497,8
Lake Illawarra,1852,6,9,-33.7544494341731,8
Lake Illawarra,1852,6,10,-30.9288520656948,8
Lake Illawarra,1852,6,11,-40.4747927013413,8
Lake Illawarra,1852,6,12,-56.7410752385979,8
